State,City,Street,Zipcode,Bedroom,Bathroom,Area,PPSq,LotArea,MarketEstimate,RentEstimate,Latitude,Longitude,ListedPrice
FL,Trenton,SW 21st Ave,32693.0,3.0,2.0,1290.0,193.7984496124031,0.3299999999999999,,,29.60918,-82.82865,250000.0
FL,New Port Richey,Sail Dr,34652.0,2.0,2.0,848.0,265.3301886792453,0.1170798898071625,223300.0,1548.0,28.214628,-82.7485,225000.0
FL,Saint Cloud,Marietta Way,34772.0,3.0,2.0,1515.0,263.96039603960395,0.2199954086317722,,,28.22209,-81.30034,399900.0
FL,Jacksonville,FRANCIS ST,32209.0,2.0,1.0,704.0,134.9431818181818,,40100.0,999.0,30.341087,-81.67018,95000.0
FL,Palatka,E CAMELOT DR,32177.0,3.0,4.0,2572.0,349.5334370139969,2.53,894600.0,3675.0,29.635197,-81.69197,899000.0
FL,Tampa,W Course Dr,33624.0,5.0,4.0,2483.0,191.30084575110757,0.2442607897153351,474500.0,3249.0,28.108423,-82.52742,475000.0
FL,Orlando,Courtney Lee Ct,32812.0,4.0,3.0,2175.0,264.367816091954,0.2207070707070707,,,28.492437,-81.3258,575000.0
FL,Winter Garden,Salt Point Dr,34787.0,5.0,3.0,3332.0,211.30102040816325,0.15,,,28.402431,-81.638084,704055.0
FL,North Pt,Bellefonte Ave,34286.0,3.0,2.0,1399.0,232.30164403145105,0.2381772268135904,,,27.1009,-82.18713,324990.0
FL,Ocala,Teak Ln,34472.0,3.0,2.0,1415.0,166.07773851590105,0.2300045913682277,232900.0,1691.0,29.165888,-82.043045,235000.0
FL,Clearwater,Bel Keene Dr,33756.0,4.0,3.0,2270.0,319.3392070484581,0.2241046831955923,725500.0,3499.0,27.939978,-82.7636,724900.0
FL,Naples,Willoughby Dr,34110.0,4.0,3.0,2624.0,760.2896341463414,0.0,1946800.0,6978.0,26.276148,-81.76904,1995000.0
FL,Naples,Elbow Ave,34113.0,2.0,2.0,1784.0,669.8430493273543,0.19,,,26.106012,-81.76172,1195000.0
FL,Tallahassee,Trellis Ln,32317.0,6.0,4.0,4296.0,185.98696461824957,2.24,801100.0,4975.0,30.475433,-84.17738,799000.0
FL,Weeki Wachee,Cypress Glen Ct,34613.0,3.0,3.0,2679.0,192.2359089212393,0.45,510700.0,3186.0,28.572048,-82.5753,515000.0
FL,Fort Myers,Migliera Way,33913.0,2.0,2.0,1907.0,286.26114315679075,0.2213,,,26.593386,-81.767075,545900.0
FL,Delray Beach,Valencia Dr #H,33446.0,2.0,2.0,883.0,266.13816534541337,0.0,232600.0,1894.0,26.447624,-80.149666,235000.0
FL,Windermere,Clearmeadow Ct,34786.0,4.0,3.0,2184.0,311.3095238095238,0.3635215794306703,678500.0,3399.0,28.470394,-81.55993,679900.0
FL,Jacksonville,ORME RD,32220.0,3.0,2.0,1227.0,203.66748166259168,,126600.0,1153.0,30.328234,-81.80989,249900.0
FL,Lehigh Acres,Holyoke Ave,33972.0,4.0,2.0,1499.0,190.12675116744492,0.227,280700.0,2343.0,26.6795,-81.63554,285000.0
FL,Fort Myers,Via Piazza Loop,33905.0,4.0,3.0,2032.0,246.01377952755905,0.259,496300.0,3152.0,26.630833,-81.80089,499900.0
FL,Fort Myers,Calmar Breeze Ln,33908.0,3.0,2.0,1643.0,358.49056603773585,0.18,,,26.485588,-81.84817,589000.0
FL,Parrish,50th Street Cir E,34219.0,3.0,2.0,1814.0,237.045203969129,0.2573002754820936,428100.0,2700.0,27.561087,-82.46561,430000.0
FL,Bradenton,Berwick Ter,34202.0,3.0,4.0,2738.0,547.4799123447772,0.2618686868686868,,,27.40455,-82.36933,1499000.0
FL,Avon Park,N Ponderosa Rd,33825.0,3.0,2.0,1688.0,281.3981042654028,0.8,,1800.0,27.62871,-81.53404,475000.0
FL,Destin,Chipola Cv,32541.0,3.0,3.0,1827.0,287.35632183908046,0.2299999999999999,,,30.39263,-86.40072,525000.0
FL,Santa Rosa Beach,Delbert Ln,32459.0,4.0,3.0,2002.0,349.65034965034965,0.5,,,30.371601,-86.24861,700000.0
FL,Fleming Island,CHATHAM VILLAGE DR,32003.0,4.0,3.0,3101.0,191.8735891647856,,510000.0,2914.0,30.076763,-81.71185,595000.0
FL,Naples,1st Ave SW,34119.0,3.0,2.0,1819.0,538.7025838372732,2.5,972700.0,4950.0,26.225899,-81.7007,979900.0
FL,Palm Bay,Morning Cove Cir SE,32909.0,4.0,2.0,1947.0,174.1140215716487,0.19,337600.0,2145.0,27.942896,-80.65267,339000.0
FL,Spring Hill,Alfaro Loop,34610.0,4.0,2.0,1714.0,233.31388564760795,0.1735537190082644,397100.0,2284.0,28.333286,-82.504906,399900.0
FL,Tampa,Cypress Reserve Dr,33626.0,3.0,2.0,1758.0,312.85551763367465,0.1262626262626262,548600.0,2949.0,28.064459,-82.63082,550000.0
FL,Lakeland,Ewell Rd,33811.0,4.0,4.0,3230.0,464.39628482972137,3.0,,,27.954037,-81.985855,1500000.0
FL,Apopka,Conjunction Way,32712.0,3.0,3.0,2135.0,201.9297423887588,0.0734389348025711,445200.0,2800.0,28.750298,-81.57796,431120.0
FL,Longwood,Springside Rd,32779.0,3.0,4.0,2027.0,241.24321657622104,0.1296831955922865,489100.0,2650.0,28.688553,-81.39813,489000.0
FL,Punta Gorda,& 32400 Serene Dr,33982.0,2.0,2.0,1786.0,517.9171332586786,9.4273,,,26.983738,-81.91503,925000.0
FL,Apopka,Conjunction Way,32712.0,3.0,3.0,2135.0,198.56674473067915,0.0734389348025711,438200.0,2800.0,28.750221,-81.57797,423940.0
FL,Mexico Beach,23rd St,32456.0,3.0,2.0,1981.0,756.688541140838,0.15,1481100.0,6793.0,29.944723,-85.41387,1499000.0
FL,Brooksville,Morgan Ln,34601.0,3.0,3.0,2774.0,309.66113914924296,9.8,854500.0,4861.0,28.639511,-82.37068,859000.0
FL,Riverview,Rainbridge Dr,33569.0,4.0,3.0,2063.0,232.62239457101307,0.2448347107438016,478100.0,2495.0,27.848194,-82.286125,479900.0
FL,Dunedin,Windmoor Dr,34698.0,2.0,2.0,1154.0,484.40207972270366,0.1368916437098255,559200.0,2299.0,28.029667,-82.75535,559000.0
FL,Tarpon Springs,Salt Lake Dr,34689.0,4.0,4.0,2260.0,291.9911504424779,0.1777089072543618,,,28.150537,-82.73531,659900.0
FL,Apopka,Pino St,32712.0,3.0,3.0,1795.0,221.6908077994429,0.0734389348025711,397200.0,2399.0,28.750381,-81.5782,397935.0
FL,Jacksonville,TIBURON DR,32221.0,3.0,2.0,1537.0,227.65126870527,,356700.0,1926.0,30.288643,-81.862175,349900.0
FL,Brooksville,Water Lily Dr,34602.0,3.0,2.0,1858.0,182.93864370290635,0.2579430670339761,,,28.536398,-82.22867,339900.0
FL,Largo,2nd Ave SW,33770.0,3.0,2.0,1317.0,326.4236902050114,0.1337924701561065,429700.0,2594.0,27.9144,-82.79082,429900.0
FL,Winter Garden,Masthead Landing Cir,34787.0,4.0,2.0,2190.0,237.44292237442923,0.1910697887970615,519400.0,2945.0,28.523224,-81.60988,520000.0
FL,East Palatka,ST JOHNS AVE,32131.0,2.0,1.0,1120.0,218.66071428571428,0.506198347107438,,,29.651297,-81.60361,244900.0
FL,Jacksonville,MARSH CREEK DR,32277.0,3.0,3.0,2260.0,172.1238938053097,,349300.0,2299.0,30.364399,-81.60852,389000.0
FL,Estero,Windham Run,33928.0,3.0,2.0,1531.0,352.0574787720444,0.139,,,26.429424,-81.77492,539000.0
FL,Lehigh Acres,Robert Ave,33936.0,3.0,2.0,1408.0,248.2244318181818,0.5,347800.0,2160.0,26.635717,-81.595695,349500.0
FL,Naples,Forest Lakes Blvd,34105.0,4.0,2.0,1929.0,396.5785381026439,0.1699999999999999,761000.0,12500.0,26.20168,-81.78004,765000.0
FL,Sarasota,Autumn Fern Ter,34243.0,3.0,2.0,1744.0,343.4633027522936,0.1697887970615243,595600.0,2997.0,27.418201,-82.51442,599000.0
FL,Englewood,Fredericton St,34224.0,3.0,2.0,1248.0,300.4807692307692,0.2637741046831955,,,26.941898,-82.28231,375000.0
FL,Tampa,N Lynn Ave,33603.0,3.0,3.0,1728.0,410.8796296296296,0.3099173553719008,708600.0,3200.0,27.982576,-82.465515,710000.0
FL,Tarpon Springs,W Bayshore Dr,34689.0,3.0,2.0,1216.0,308.3881578947368,0.171694214876033,375000.0,1999.0,28.152964,-82.77721,375000.0
FL,Land O Lakes,Water Color Dr,34638.0,4.0,3.0,2262.0,251.5473032714412,0.1936868686868686,567300.0,3457.0,28.277971,-82.4909,569000.0
FL,Sarasota,Sunnyside Ln,34239.0,2.0,2.0,1640.0,344.5121951219512,0.2242653810835629,556200.0,2999.0,27.311285,-82.52031,565000.0
FL,Fort Meade,Keller Rd,33841.0,3.0,2.0,1506.0,282.13811420982734,5.1797,422100.0,1900.0,27.74582,-81.76168,424900.0
FL,Jacksonville,ST MARYS CT,32223.0,3.0,2.0,2308.0,216.6377816291161,0.3099173553719008,500600.0,2550.0,30.143646,-81.65099,500000.0
FL,Wildwood,Gray Ave,34785.0,3.0,1.0,888.0,242.11711711711712,0.3427685950413223,209900.0,1474.0,28.864824,-82.03035,215000.0
FL,Tampa,Oakflower Ave,33647.0,4.0,3.0,2462.0,221.36474411047928,0.0016069788797061,543000.0,2949.0,28.158693,-82.326584,545000.0
FL,Pt Charlotte,Terita Dr,33952.0,3.0,2.0,1696.0,412.7346698113208,0.4591138659320477,419600.0,2400.0,26.979214,-82.07907,699998.0
FL,Deland,Cooter Pond Rd,32720.0,3.0,3.0,1512.0,208.33333333333331,2.5,312500.0,2182.0,28.972128,-81.42647,315000.0
FL,Deland,Jacobs Landing Ct,32724.0,4.0,2.0,2292.0,187.565445026178,0.22,427200.0,1550.0,29.066187,-81.268265,429900.0
FL,Titusville,Oleander Pl,32780.0,3.0,2.0,1372.0,233.2361516034985,0.25,276000.0,1895.0,28.56705,-80.80521,320000.0
FL,Parrish,High Rock Way,34219.0,3.0,2.0,1504.0,255.9840425531915,0.1101928374655647,393800.0,2625.0,27.60846,-82.42665,385000.0
FL,Cape Coral,Bayshore Ave,33904.0,2.0,1.0,1268.0,232.64984227129335,0.2620064279155188,291800.0,2299.0,26.546762,-81.97105,295000.0
FL,Palm Bay,Glencove Ave NW,32907.0,3.0,2.0,1620.0,200.6172839506173,0.2299999999999999,323100.0,2199.0,28.014587,-80.71348,325000.0
FL,West Melbourne,Athey Ct,32904.0,3.0,3.0,2191.0,282.519397535372,0.24,616600.0,2919.0,28.075472,-80.66667,619000.0
FL,Fleming Island,MOLLY LN,32003.0,4.0,4.0,3088.0,254.2098445595855,,733600.0,4196.0,30.069387,-81.69762,785000.0
FL,Bradenton,Haven Harbour Way,34212.0,2.0,2.0,1913.0,297.961317302666,0.1556014692378328,566800.0,2999.0,27.506489,-82.45688,570000.0
FL,Tampa,N Grady Ave,33614.0,7.0,5.0,3670.0,149.86376021798364,0.7069329660238751,550100.0,2691.0,28.031948,-82.50949,550000.0
FL,Tampa,N Grady Ave,33614.0,4.0,1.0,2781.0,197.7705861201007,0.7069329660238751,550600.0,4200.0,28.031384,-82.5095,550000.0
FL,Palmetto,Wedgeleaf Way,34221.0,5.0,3.0,2616.0,191.131498470948,0.0726813590449954,497100.0,3099.0,27.553026,-82.51454,500000.0
FL,Saint Cloud,White Blossom Cir,34771.0,5.0,4.0,3300.0,192.42424242424244,0.15,,,28.303768,-81.229065,635000.0
FL,Lakewood Ranch,Tori Way,34202.0,4.0,4.0,4098.0,236.7008296730112,0.323989898989899,,6518.0,27.404186,-82.44586,970000.0
FL,Lake Worth,Carlton Golf Dr,33449.0,2.0,2.0,1874.0,333.5112059765208,0.0,620300.0,3499.0,26.61202,-80.20847,625000.0
FL,Cape Coral,SW 8th Ct,33914.0,3.0,2.0,1830.0,382.4590163934426,0.23,,,26.552418,-81.99327,699900.0
FL,Lake Worth,Northgreen Dr,33449.0,3.0,4.0,2929.0,290.2014339364971,0.1806703397612488,847800.0,9999.0,26.623432,-80.2192,850000.0
FL,Spring Hill,Seattle Rd,34610.0,3.0,2.0,1300.0,265.38461538461536,0.2149908172635445,341800.0,1954.0,28.381392,-82.48814,345000.0
FL,Lakewood Ranch,Crosshill Ct,34202.0,4.0,4.0,3970.0,629.7229219143577,0.426010101010101,2477600.0,11954.0,27.406101,-82.39458,2500000.0
FL,Orange Park,CAMP FRANCIS JOHNSON RD,32065.0,3.0,2.0,1755.0,188.03418803418805,,,,30.156122,-81.78238,330000.0
FL,Jacksonville,MACKINAW ST,32254.0,3.0,1.0,1357.0,141.4885777450258,,181600.0,1275.0,30.333122,-81.71274,192000.0
FL,Jacksonville,ECTOR RD,32211.0,3.0,1.0,1444.0,183.5180055401662,0.2037419651056014,265900.0,1599.0,30.340828,-81.59224,265000.0
FL,Jacksonville,N EVE DR,32246.0,2.0,2.0,1093.0,235.95608417200367,,259400.0,1700.0,30.285055,-81.55696,257900.0
FL,Jacksonville,CENTURY 21 DR,32216.0,3.0,2.0,1378.0,246.7343976777939,,306100.0,1700.0,30.303593,-81.57034,340000.0
FL,Jacksonville,JERNIGAN RD,32207.0,3.0,1.0,863.0,138.4704519119351,,114300.0,1369.0,30.27733,-81.64054,119500.0
FL,Hilliard,GEORGIA ST,32046.0,3.0,1.0,1216.0,196.9572368421053,0.35,236600.0,1450.0,30.689085,-81.93888,239500.0
FL,Saint Johns,SWISS OAKS CT,32259.0,4.0,2.0,2738.0,239.2257121986852,0.5700000000000001,654200.0,2695.0,30.080086,-81.64905,655000.0
FL,Ponte Vedra Beach,NAUTILUS CT,32082.0,3.0,2.0,1610.0,447.2049689440994,,644800.0,3295.0,30.223164,-81.3906,720000.0
FL,Ponte Vedra Beach,WATER'S EDGE DR S,32082.0,3.0,3.0,2595.0,443.1599229287091,,897600.0,4734.0,30.20767,-81.40378,1150000.0
FL,Saint Johns,S LILAC LOOP,32259.0,4.0,2.0,1735.0,244.956772334294,,426400.0,2500.0,30.114222,-81.58238,425000.0
FL,Middleburg,SANDHILL CRANE TER,32068.0,4.0,3.0,2493.0,180.50541516245488,,392200.0,2373.0,30.139547,-81.854164,450000.0
FL,Green Cove Springs,MUIRFIELD DR,32043.0,4.0,3.0,2530.0,231.18577075098813,,,2500.0,30.004662,-81.70775,584900.0
FL,Jacksonville,FAIRWAY VILLAS DR,32233.0,3.0,3.0,1802.0,291.34295227524973,,526100.0,2446.0,30.346336,-81.41749,525000.0
FL,Green Cove Springs,MEDINAH LN,32043.0,4.0,3.0,2281.0,240.90311266988164,,,2250.0,30.00618,-81.72221,549500.0
FL,Green Cove Springs,WEDGE CT,32043.0,4.0,4.0,2707.0,228.4447728112301,,,4113.0,30.004692,-81.722115,618400.0
FL,Green Cv Spgs,OLYMPIC DR,32043.0,5.0,3.0,2825.0,222.2300884955752,,627300.0,2500.0,30.007795,-81.70404,627800.0
FL,Jacksonville,BIRMINGHAM RD,32207.0,3.0,3.0,1914.0,275.3396029258098,,455700.0,2328.0,30.27565,-81.65135,527000.0
FL,Sebastian,Stony Point Dr,32958.0,4.0,2.0,1912.0,203.9225941422594,0.1600091827364554,387400.0,2500.0,27.76767,-80.50674,389900.0
FL,Niceville,Tarpon Ln,32578.0,3.0,2.0,1620.0,253.08641975308643,0.18,,,30.499884,-86.46765,410000.0
FL,Santa Rosa Beach,Wind Spray Ct,32459.0,4.0,3.0,2721.0,328.9231900036752,0.142618266758494,,,30.399197,-86.29914,895000.0
FL,Santa Rosa Beach,Trail Ln,32459.0,4.0,4.0,2412.0,652.9850746268656,0.078971533516988,,,30.313955,-86.09856,1575000.0
FL,Miramar Beach,Penelope St,32550.0,4.0,4.0,2282.0,547.7651183172655,0.11,1245100.0,5889.0,30.38083,-86.37776,1250000.0
FL,Pensacola,S 70th Ave,32506.0,4.0,3.0,2956.0,131.93504736129904,0.2681,,,30.411196,-87.30615,390000.0
FL,Marco Island,N Collier Blvd,34145.0,2.0,2.0,1217.0,656.5324568611339,0.1818181818181818,,,25.955153,-81.719284,799000.0
FL,Rockledge,Merlot Dr,32955.0,5.0,3.0,3500.0,314.28285714285715,0.25,,,28.275965,-80.74037,1099990.0
FL,Palm Bay,Prospect Cir NE,32907.0,3.0,2.0,1742.0,192.30769230769232,0.2299999999999999,333100.0,1979.0,28.034143,-80.666756,335000.0
FL,Crestview,January Ct,32539.0,3.0,2.0,1487.0,188.2985877605918,0.15,,,30.76691,-86.55398,280000.0
FL,Bradenton,Dogwood Run,34212.0,4.0,3.0,2728.0,293.2551319648094,0.1927915518824609,797300.0,3537.0,27.49308,-82.41745,800000.0
FL,Jacksonville,REDBUD LN,32207.0,4.0,3.0,2052.0,267.9824561403509,,318000.0,2050.0,30.26854,-81.64952,549900.0
FL,Davenport,Miles Ct,33837.0,3.0,2.0,1511.0,236.8630046326936,0.1671028466483012,357600.0,2114.0,28.22144,-81.588264,357900.0
FL,Lake Worth,Clubhouse Turn Rd,33449.0,4.0,3.0,1906.0,338.405036726128,0.1152433425160697,644000.0,3999.0,26.596033,-80.209045,645000.0
FL,Saint Petersburg,4th Ave N,33710.0,3.0,2.0,1652.0,362.590799031477,0.2387970615243342,598800.0,2550.0,27.775757,-82.72128,599000.0
FL,New Smyrna Beach,Old Mission Rd,32168.0,3.0,2.0,1531.0,244.8203788373612,0.18,371600.0,2299.0,29.010294,-80.937996,374820.0
FL,Temple Terrace,Montrose Ave,33617.0,4.0,4.0,2766.0,224.15039768618945,0.2984389348025711,618000.0,3599.0,28.045889,-82.37326,620000.0
FL,Lady Lake,Sandy Hill Ln,32159.0,3.0,3.0,2333.0,224.9892841834548,0.45,521500.0,2500.0,28.911112,-81.86203,524900.0
FL,Cape Coral,NW 4th St,33993.0,4.0,3.0,2010.0,300.9950248756219,0.23,,2415.0,26.658867,-82.000114,605000.0
FL,Sarasota,Oak View Dr,34232.0,3.0,2.0,1480.0,364.7972972972973,0.2295684113865932,538800.0,2697.0,27.31792,-82.485374,539900.0
FL,Sarasota,Golden Eagle Ln,34231.0,2.0,2.0,1268.0,295.74132492113563,0.1007805325987144,373700.0,2400.0,27.275126,-82.504906,375000.0
FL,Holiday,Bahia Ave,34690.0,3.0,2.0,1437.0,226.1642310368824,0.1208448117539026,323200.0,1749.0,28.209003,-82.71959,324998.0
FL,Tampa,Colorado Pl,33626.0,3.0,2.0,1506.0,298.804780876494,0.1199494949494949,449000.0,2600.0,28.0695,-82.584625,450000.0
FL,Sun City Center,Signature Dr,33573.0,3.0,3.0,3007.0,196.10907881609575,0.3683654729109274,587200.0,3150.0,27.692434,-82.36197,589700.0
FL,Cantonment,Coulter Ave,32533.0,2.0,1.0,968.0,144.52479338842974,0.27,,,30.618425,-87.330086,139900.0
FL,Jacksonville,COLE RD,32218.0,3.0,2.0,1891.0,259.0692755156002,,405500.0,1909.0,30.46484,-81.643196,489900.0
FL,Cape Coral,SE 38th St,33904.0,3.0,2.0,1703.0,557.8385202583676,0.6019,,,26.58145,-81.94859,949999.0
FL,Alva,Bishop Dr,33920.0,3.0,2.0,1933.0,335.7475426797724,1.8,,,26.710999,-81.67666,649000.0
FL,Pace,Skipper Ln,32571.0,4.0,2.0,1827.0,183.3607006020799,0.9,,,30.599293,-87.11638,335000.0
FL,Daytona Beach,School St,32114.0,3.0,1.0,872.0,193.69266055045875,0.15,166200.0,1550.0,29.191586,-81.02014,168900.0
FL,Daytona Beach,Model St,32114.0,4.0,2.0,1500.0,103.33333333333331,0.13,152200.0,1774.0,29.215466,-81.034775,155000.0
FL,Niceville,Choctawhatchee Dr,32578.0,3.0,3.0,2701.0,264.7167715660866,1.02,712200.0,3874.0,30.45534,-86.400055,715000.0
FL,Daytona Beach,3rd St,32117.0,4.0,2.0,1980.0,105.55555555555556,0.18,206800.0,1999.0,29.21977,-81.06195,209000.0
FL,Dunedin,Shore Dr,34698.0,4.0,3.0,2480.0,643.1451612903226,0.4412075298438935,1593800.0,6448.0,28.036182,-82.78554,1595000.0
FL,North Fort Myers,Crescent Lake Dr,33917.0,3.0,3.0,1823.0,208.44761382336807,0.826,,,26.678904,-81.881256,380000.0
FL,Boynton Beach,Grand Messina Cir,33472.0,3.0,2.0,2202.0,238.4196185286104,0.1512396694214876,524000.0,3999.0,26.55047,-80.17959,525000.0
FL,Inlet Beach,Siasconset Ln,32461.0,4.0,5.0,2726.0,770.3595011005136,0.11,,,30.297976,-86.06354,2100000.0
FL,Fort Myers,Coronet St,33907.0,3.0,2.0,1312.0,242.3018292682927,0.138,315200.0,1634.0,26.573067,-81.86487,317900.0
FL,Valparaiso,Menzel St,32580.0,3.0,2.0,1663.0,234.5159350571257,0.19,389100.0,2400.0,30.511396,-86.49744,390000.0
FL,Panama City Beach,Amherst Way,32413.0,4.0,3.0,2276.0,263.18101933216167,0.0,592200.0,2999.0,30.227842,-85.86653,599000.0
FL,Crestview,Creekside Cir,32536.0,3.0,2.0,1854.0,167.20604099244875,0.38,,,30.80714,-86.58099,310000.0
FL,Kissimmee,Golden Knot Dr,34746.0,4.0,3.0,2431.0,199.50637597696425,0.2149908172635445,483200.0,2649.0,28.177622,-81.433655,485000.0
FL,Seminole,Antilles Dr,33776.0,4.0,2.0,1842.0,368.62106406080346,0.2348025711662075,,,27.855524,-82.828,679000.0
FL,Wellington,Royalle Ter,33449.0,4.0,4.0,3531.0,406.4004531294251,0.2593893480257117,,,26.623518,-80.21211,1435000.0
FL,West Palm Beach,Ashley Dr W APT B,33415.0,1.0,1.0,612.0,216.5032679738562,0.0,130400.0,1400.0,26.634596,-80.120384,132500.0
FL,Jacksonville,YELLOW BLUFF RD,32226.0,4.0,2.0,2076.0,182.990366088632,0.4361799816345271,,,30.484285,-81.57613,379888.0
FL,Weeki Wachee,Butler Blvd,34613.0,3.0,3.0,2314.0,220.39757994814173,0.4820936639118457,,,28.560434,-82.57831,510000.0
FL,Lakeland,Solamor St,33810.0,2.0,2.0,1772.0,214.4469525959368,0.1035353535353535,377500.0,2232.0,28.092209,-81.98671,380000.0
FL,Vero Beach,Grand Isle Way SW,32968.0,4.0,3.0,3000.0,195.0,0.19,,,27.567698,-80.418144,585000.0
FL,Jacksonville,CYPRESSWOOD DR W,32257.0,3.0,2.0,1618.0,216.31644004944377,0.2799999999999999,350300.0,1999.0,30.183737,-81.62421,350000.0
FL,Cape Coral,SW 54th Ln,33914.0,4.0,3.0,3266.0,405.6950398040416,0.23,,,26.550327,-81.993996,1325000.0
FL,Lakewood Ranch,Stirling Dr,34202.0,3.0,3.0,2692.0,343.61069836552747,0.1951101928374655,920000.0,5550.0,27.413534,-82.39516,925000.0
FL,Apopka,Park Ridge St,32712.0,4.0,3.0,2604.0,253.45622119815667,0.2012855831037649,623700.0,2713.0,28.76149,-81.548065,660000.0
FL,Navarre,Gulf Blvd,32566.0,3.0,3.0,2160.0,787.0370370370371,0.26,,,30.37276,-86.91622,1700000.0
FL,Pensacola,Cambridge Cir,32514.0,3.0,2.0,1498.0,173.49799732977303,0.09,,,30.538269,-87.21849,259900.0
FL,Gulf Breeze,Tour Dr,32563.0,4.0,3.0,3067.0,244.5060319530486,0.28,,,30.385008,-87.055,749900.0
FL,Jacksonville,E 24TH ST,32206.0,3.0,1.0,948.0,63.18565400843882,,94800.0,1300.0,30.35984,-81.634796,59900.0
FL,Melbourne,Academy Dr,32901.0,3.0,2.0,1368.0,255.84795321637424,0.4,347400.0,2299.0,28.081717,-80.62783,350000.0
FL,The Villages,SE 168th Maplesong Ln,32162.0,3.0,2.0,1392.0,236.3505747126437,0.1399908172635445,,,28.976265,-81.99283,329000.0
FL,Land O Lakes,White Sage Way,34637.0,3.0,3.0,2572.0,256.2208398133748,0.1652892561983471,,,28.284563,-82.456764,659000.0
FL,Oxford,NE 49th Dr,34484.0,4.0,3.0,2134.0,222.5866916588566,0.0648530762167125,,1803.0,28.940533,-82.01997,475000.0
FL,Winter Garden,Sherbourne St,34787.0,3.0,3.0,1853.0,253.52239611440908,0.1213957759412304,438800.0,2695.0,28.512903,-81.61373,469777.0
FL,Pensacola,Semur Rd,32503.0,4.0,3.0,3269.0,160.59957173447538,0.32,,,30.461658,-87.1952,525000.0
FL,Jacksonville,ROLLISTON ST,32208.0,2.0,1.0,1122.0,191.53297682709447,,,1300.0,30.386276,-81.6511,214900.0
FL,Palm Bay,Myers Dr NE,32905.0,2.0,1.0,726.0,268.59504132231405,0.2799999999999999,192700.0,1650.0,28.049826,-80.59091,195000.0
FL,Gulfport,Dolphin Blvd S,33707.0,3.0,3.0,2330.0,504.2489270386266,0.2184113865932047,1173800.0,5823.0,27.753439,-82.72953,1174900.0
FL,Summerfield,SE 119th Avenue Rd,34491.0,2.0,2.0,1789.0,254.3320290665176,0.1600091827364554,452000.0,2149.0,28.963821,-81.95536,455000.0
FL,Osprey,Fordingbridge Way,34229.0,3.0,2.0,1770.0,347.45762711864404,0.1878787878787878,,,27.187422,-82.47387,615000.0
FL,Deland,N Cape Cod Rd,32724.0,4.0,3.0,1938.0,220.4174406604747,0.1377410468319559,,,29.010492,-81.25025,427169.0
FL,Venice,Spartina Dr,34293.0,2.0,2.0,1900.0,323.6842105263158,0.1457988980716253,611600.0,3425.0,27.030884,-82.37502,615000.0
FL,Saint Augustine,OWL HOLLOW CT,32092.0,4.0,2.0,1791.0,239.81016192071468,,420400.0,2369.0,30.050653,-81.5362,429500.0
FL,Sebring,Citroen Dr,33872.0,3.0,2.0,1628.0,202.64127764127764,0.25,328000.0,1800.0,27.506548,-81.50153,329900.0
FL,North Fort Myers,Lochmoor Cir,33903.0,3.0,3.0,1968.0,236.229674796748,0.259,,,26.643818,-81.920876,464900.0
FL,Tallahassee,Carrin Dr,32311.0,3.0,3.0,1756.0,165.14806378132118,0.44,,,30.429483,-84.218735,290000.0
FL,Fort Myers,Sussex St,33913.0,3.0,3.0,2488.0,482.3151125401929,0.2521,,,26.56116,-81.764534,1200000.0
FL,Ponte Vedra Beach,CLEARLAKE DR,32082.0,4.0,3.0,3646.0,411.4097641250686,0.48,1499300.0,7633.0,30.216925,-81.40511,1500000.0
GA,Winston,Fletcher Dr,30187.0,5.0,5.0,4566.0,109.28602715724924,1.0,496800.0,3107.0,33.608494,-84.86828,499000.0
GA,Augusta,Stablebridge Dr,30909.0,5.0,3.0,2533.0,128.30635609948678,0.1699999999999999,,,33.44013,-82.14077,325000.0
GA,Macon,Elkan Ave,31206.0,4.0,1.0,1104.0,126.81159420289856,0.3399999999999999,70500.0,881.0,32.784756,-83.702614,140000.0
GA,Warner Robins,Choctaw St,31088.0,3.0,1.0,984.0,142.27642276422765,0.29,101900.0,1125.0,32.59759,-83.623955,140000.0
GA,Bonaire,Gray Fox Xing,31005.0,4.0,3.0,2283.0,135.30442400350415,0.2299999999999999,310700.0,2400.0,32.564148,-83.64557,308900.0
GA,Trenton,Wren Ave,30752.0,4.0,3.0,2581.0,164.66485858194497,0.34,427100.0,1404.0,34.879242,-85.50623,425000.0
GA,Albany,Tocaste Ln,31707.0,4.0,3.0,1868.0,109.74304068522484,0.4599999999999999,204300.0,1825.0,31.628235,-84.185844,205000.0
GA,Augusta,Wayside Dr,30906.0,4.0,2.0,1506.0,79.6148738379814,0.51,118900.0,1394.0,33.39169,-82.02553,119900.0
GA,Columbus,8th St,31906.0,2.0,1.0,1030.0,72.81553398058253,0.1216712580348944,,,32.46132,-84.95704,75000.0
GA,Savannah,Finn Ct,31419.0,3.0,2.0,1233.0,186.455798864558,0.21,,,32.038425,-81.250916,229900.0
